subscription_id,user_id,plan_type,billing_cycle,monthly_price,start_date,end_date,renewal_count,status,auto_renew
1863,1863,Pro,Monthly,50,2025-11-08,,10,Active,Yes
1864,1864,Basic,Annual,20,2025-04-08,,4,Active,Yes
1865,1865,Free,,0,2025-08-18,,0,Active,No
1866,1866,Free,,0,2025-03-20,,0,Active,No
1867,1867,Basic,Monthly,20,2025-07-14,,1,Active,Yes
1868,1868,Free,,0,2025-08-17,,0,Active,No
1869,1869,Basic,Monthly,20,2025-04-22,,0,Active,Yes
1870,1870,Free,,0,2025-11-27,,0,Active,No
1871,1871,Free,,0,2025-03-19,,0,Active,No
1872,1872,Free,,0,2025-05-31,,0,Active,No
1873,1873,Free,,0,2025-12-27,,0,Active,No
1874,1874,Free,,0,2025-06-14,,0,Active,No
1875,1875,Free,,0,2025-03-30,,0,Active,No
1876,1876,Free,,0,2025-10-10,,0,Active,No
1877,1877,Free,,0,2025-12-11,,0,Active,No
1878,1878,Basic,Monthly,20,2025-12-24,,8,Active,Yes
1879,1879,Free,,0,2025-09-17,2026-02-08,0,Cancelled,No
1880,1880,Free,,0,2025-10-23,,0,Active,No
1881,1881,Basic,Monthly,20,2025-06-14,,1,Active,Yes
1882,1882,Pro,Monthly,50,2025-05-18,,1,Active,Yes
1883,1883,Basic,Annual,20,2025-06-10,,6,Active,Yes
1884,1884,Basic,Monthly,20,2025-09-20,2026-01-24,8,Cancelled,No
1885,1885,Free,,0,2025-12-13,,0,Active,No
1886,1886,Free,,0,2025-06-02,,0,Active,No
1887,1887,Free,,0,2025-12-27,,0,Active,No
1888,1888,Free,,0,2025-04-10,,0,Active,No
1889,1889,Basic,Monthly,20,2025-02-16,,3,Active,Yes
1890,1890,Pro,Annual,50,2025-05-21,,2,Active,Yes
1891,1891,Free,,0,2025-02-08,,0,Active,No
1892,1892,Free,,0,2025-01-14,,0,Active,No
1893,1893,Free,,0,2025-06-15,,0,Active,No
1894,1894,Free,,0,2025-11-20,,0,Active,No
1895,1895,Free,,0,2025-03-05,,0,Active,No
1896,1896,Free,,0,2025-12-05,,0,Active,No
1897,1897,Pro,Annual,50,2025-04-09,,10,Active,Yes
1898,1898,Free,,0,2025-02-18,,0,Active,No
1899,1899,Pro,Monthly,50,2025-10-14,,1,Active,Yes
1900,1900,Free,,0,2025-07-22,,0,Active,No
1901,1901,Free,,0,2025-06-04,2026-03-24,0,Cancelled,No
1902,1902,Free,,0,2025-05-14,,0,Active,No
1903,1903,Free,,0,2025-09-20,,0,Active,No
1904,1904,Free,,0,2025-10-10,,0,Active,No
1905,1905,Free,,0,2025-10-11,,0,Active,No
1906,1906,Free,,0,2025-07-29,,0,Active,No
1907,1907,Free,,0,2025-07-21,,0,Active,No
1908,1908,Pro,Annual,50,2025-03-26,,3,Active,No
1909,1909,Free,,0,2025-12-07,,0,Active,No
1910,1910,Basic,Monthly,20,2025-05-28,,0,Active,Yes
1911,1911,Free,,0,2025-09-22,,0,Active,No
1912,1912,Pro,Annual,50,2025-05-12,,0,Active,Yes
1913,1913,Free,,0,2025-11-29,,0,Active,No
1914,1914,Free,,0,2025-01-15,2025-06-11,0,Cancelled,No
1915,1915,Free,,0,2025-02-19,,0,Active,No
1916,1916,Free,,0,2025-07-10,,0,Active,No
1917,1917,Free,,0,2025-10-10,,0,Active,No
1918,1918,Pro,Monthly,50,2025-04-28,,0,Active,No
1919,1919,Free,,0,2025-08-26,,0,Active,No
1920,1920,Free,,0,2025-04-22,,0,Active,No
1921,1921,Free,,0,2025-04-30,,0,Active,No
1922,1922,Basic,Monthly,20,2025-11-17,,1,Active,Yes
1923,1923,Pro,Monthly,50,2025-10-23,,6,Active,Yes
1924,1924,Free,,0,2025-11-28,,0,Active,No
1925,1925,Basic,Monthly,20,2025-04-15,,10,Active,Yes
1926,1926,Free,,0,2025-08-06,2025-12-18,0,Cancelled,No
1927,1927,Pro,Monthly,50,2025-03-24,,0,Active,Yes
1928,1928,Pro,Monthly,50,2025-03-29,,1,Active,No
1929,1929,Free,,0,2025-08-04,,0,Active,No
1930,1930,Free,,0,2025-02-27,,0,Active,No
1931,1931,Basic,Monthly,20,2025-05-09,,4,Active,No
1932,1932,Free,,0,2025-07-23,,0,Active,No
1933,1933,Free,,0,2025-08-29,2026-03-08,0,Cancelled,No
1934,1934,Basic,Monthly,20,2025-11-11,2026-02-27,9,Cancelled,Yes
1935,1935,Basic,Monthly,20,2025-07-09,,7,Active,Yes
1936,1936,Basic,Monthly,20,2025-03-25,,10,Active,Yes
1937,1937,Basic,Monthly,20,2025-04-15,,10,Active,Yes
1938,1938,Basic,Monthly,20,2025-05-05,2025-07-19,0,Cancelled,Yes
1939,1939,Basic,Monthly,20,2025-12-09,,7,Active,Yes
1940,1940,Free,,0,2025-09-11,,0,Active,No
1941,1941,Pro,Monthly,50,2025-03-27,,7,Active,No
1942,1942,Pro,Monthly,50,2025-02-02,2025-04-14,7,Cancelled,Yes
1943,1943,Free,,0,2025-03-19,,0,Active,No
1944,1944,Free,,0,2025-05-25,,0,Active,No
1945,1945,Pro,Monthly,50,2025-11-15,,4,Active,No
1946,1946,Basic,Monthly,20,2025-01-05,2025-08-13,7,Cancelled,Yes
1947,1947,Free,,0,2025-02-22,,0,Active,No
1948,1948,Free,,0,2025-03-09,,0,Active,No
1949,1949,Pro,Monthly,50,2025-12-06,,10,Active,No
1950,1950,Free,,0,2025-10-22,,0,Active,No
1951,1951,Free,,0,2025-04-23,,0,Active,No
1952,1952,Free,,0,2025-06-29,,0,Active,No
1953,1953,Basic,Monthly,20,2025-08-03,,7,Active,No
1954,1954,Free,,0,2025-07-21,,0,Active,No
1955,1955,Free,,0,2025-06-11,,0,Active,No
1956,1956,Pro,Monthly,50,2025-10-05,,10,Active,No
1957,1957,Free,,0,2025-03-30,,0,Active,No
1958,1958,Free,,0,2025-11-14,,0,Active,No
1959,1959,Free,,0,2025-12-04,,0,Active,No
1960,1960,Free,,0,2025-11-01,,0,Active,No
1961,1961,Free,,0,2025-02-19,,0,Active,No
1962,1962,Free,,0,2025-04-01,2025-08-23,0,Cancelled,No
1963,1963,Free,,0,2025-02-23,,0,Active,No
1964,1964,Basic,Monthly,20,2025-11-01,,10,Active,Yes
1965,1965,Pro,Monthly,50,2025-07-21,,0,Active,Yes
1966,1966,Basic,Monthly,20,2025-02-27,,0,Active,Yes
1967,1967,Pro,Monthly,50,2025-04-30,,4,Active,Yes
1968,1968,Basic,Monthly,20,2025-03-26,,5,Active,Yes
1969,1969,Free,,0,2025-12-29,2026-02-04,0,Cancelled,No
1970,1970,Free,,0,2025-09-17,2026-02-24,0,Cancelled,No
1971,1971,Basic,Monthly,20,2025-10-16,2026-02-26,3,Cancelled,No
1972,1972,Free,,0,2025-11-12,2026-04-28,0,Cancelled,No
1973,1973,Free,,0,2025-04-25,,0,Active,No
1974,1974,Free,,0,2025-08-30,,0,Active,No
1975,1975,Free,,0,2025-10-03,,0,Active,No
1976,1976,Basic,Monthly,20,2025-11-15,,2,Active,Yes
1977,1977,Basic,Annual,20,2025-10-26,,1,Active,Yes
1978,1978,Free,,0,2025-12-26,,0,Active,No
1979,1979,Free,,0,2025-03-30,,0,Active,No
1980,1980,Basic,Monthly,20,2025-10-21,,10,Active,Yes
1981,1981,Basic,Annual,20,2025-12-22,,1,Active,No
1982,1982,Free,,0,2025-07-20,,0,Active,No
1983,1983,Free,,0,2025-02-17,,0,Active,No
1984,1984,Basic,Monthly,20,2025-10-15,,10,Active,No
1985,1985,Basic,Monthly,20,2025-10-09,,5,Active,Yes
1986,1986,Free,,0,2025-12-29,,0,Active,No
1987,1987,Pro,Annual,50,2025-06-10,,2,Active,No
1988,1988,Free,,0,2025-05-29,2025-10-30,0,Cancelled,No
1989,1989,Basic,Monthly,20,2025-07-27,2025-09-26,1,Cancelled,Yes
1990,1990,Free,,0,2025-06-15,,0,Active,No
1991,1991,Free,,0,2025-09-10,,0,Active,No
1992,1992,Free,,0,2025-12-02,,0,Active,No
1993,1993,Free,,0,2025-03-03,,0,Active,No
1994,1994,Basic,Monthly,20,2025-10-18,,2,Active,Yes
1995,1995,Pro,Monthly,50,2025-12-05,,8,Active,Yes
1996,1996,Free,,0,2025-11-26,,0,Active,No
1997,1997,Pro,Monthly,50,2025-11-12,,1,Active,Yes
1998,1998,Free,,0,2025-01-11,,0,Active,No
1999,1999,Pro,Monthly,50,2025-09-03,,9,Active,Yes
2000,2000,Free,,0,2025-10-24,2026-08-09,0,Cancelled,No
2001,2001,Free,,0,2025-06-03,,0,Active,No
2002,2002,Free,,0,2025-10-25,,0,Active,No
2003,2003,Free,,0,2025-07-29,,0,Active,No
2004,2004,Free,,0,2025-02-25,2025-11-09,0,Cancelled,No
2005,2005,Free,,0,2025-03-08,,0,Active,No
2006,2006,Pro,Monthly,50,2025-02-07,,0,Active,Yes
2007,2007,Free,,0,2025-01-13,,0,Active,No
2008,2008,Free,,0,2025-08-02,,0,Active,No
2009,2009,Free,,0,2025-09-19,,0,Active,No
2010,2010,Pro,Monthly,50,2025-02-04,2025-04-06,4,Cancelled,Yes
2011,2011,Basic,Monthly,20,2025-10-23,,5,Active,Yes
2012,2012,Free,,0,2025-11-06,,0,Active,No
2013,2013,Pro,Monthly,50,2025-01-30,,10,Active,Yes
2014,2014,Free,,0,2025-09-11,,0,Active,No
2015,2015,Pro,Monthly,50,2025-12-12,,7,Active,No
2016,2016,Pro,Monthly,50,2025-09-11,,0,Active,No
2017,2017,Free,,0,2025-11-12,,0,Active,No
2018,2018,Free,,0,2025-02-18,,0,Active,No
2019,2019,Free,,0,2025-03-30,,0,Active,No
2020,2020,Pro,Annual,50,2025-12-16,,2,Active,Yes
2021,2021,Free,,0,2025-04-05,,0,Active,No
2022,2022,Free,,0,2025-12-22,,0,Active,No
2023,2023,Pro,Annual,50,2025-04-23,,8,Active,Yes
2024,2024,Pro,Monthly,50,2025-07-29,,3,Active,Yes
2025,2025,Free,,0,2025-02-08,,0,Active,No
2026,2026,Basic,Annual,20,2025-11-05,,10,Active,Yes
2027,2027,Basic,Monthly,20,2025-06-11,,7,Active,Yes
2028,2028,Free,,0,2025-10-21,,0,Active,No
2029,2029,Basic,Annual,20,2025-10-29,,3,Active,Yes
2030,2030,Basic,Monthly,20,2025-01-05,,8,Active,Yes
2031,2031,Free,,0,2025-10-30,,0,Active,No
2032,2032,Free,,0,2025-12-17,,0,Active,No
2033,2033,Pro,Monthly,50,2025-08-26,,4,Active,Yes
2034,2034,Pro,Monthly,50,2025-03-10,,0,Active,Yes
2035,2035,Free,,0,2025-01-08,,0,Active,No
2036,2036,Basic,Monthly,20,2025-07-13,,0,Active,No
2037,2037,Free,,0,2025-01-05,,0,Active,No
2038,2038,Free,,0,2025-09-28,,0,Active,No
2039,2039,Free,,0,2025-02-06,2025-08-07,0,Cancelled,No
2040,2040,Basic,Monthly,20,2025-08-28,2026-02-16,6,Cancelled,Yes
2041,2041,Free,,0,2025-11-09,2026-05-27,0,Cancelled,No
2042,2042,Pro,Monthly,50,2025-02-04,,3,Active,No
2043,2043,Free,,0,2025-06-20,2025-07-25,0,Cancelled,No
2044,2044,Pro,Monthly,50,2025-06-18,,7,Active,Yes
2045,2045,Basic,Annual,20,2025-06-09,,9,Active,Yes
2046,2046,Free,,0,2025-12-13,,0,Active,No
2047,2047,Free,,0,2025-12-18,2026-09-01,0,Cancelled,No
2048,2048,Pro,Monthly,50,2025-08-05,,0,Active,Yes
2049,2049,Pro,Annual,50,2025-05-14,,10,Active,Yes
2050,2050,Free,,0,2025-01-11,,0,Active,No
2051,2051,Free,,0,2025-01-09,,0,Active,No
2052,2052,Free,,0,2025-09-24,,0,Active,No
2053,2053,Free,,0,2025-09-16,,0,Active,No
2054,2054,Free,,0,2025-06-21,,0,Active,No
2055,2055,Pro,Monthly,50,2025-01-27,,10,Active,Yes
2056,2056,Free,,0,2025-04-12,2025-10-30,0,Cancelled,No
2057,2057,Free,,0,2025-05-06,2025-07-07,0,Cancelled,No
2058,2058,Free,,0,2025-08-30,,0,Active,No
2059,2059,Basic,Annual,20,2025-05-04,2026-01-07,2,Cancelled,Yes
2060,2060,Free,,0,2025-05-11,,0,Active,No
2061,2061,Free,,0,2025-10-28,,0,Active,No
2062,2062,Pro,Monthly,50,2025-08-25,,2,Active,Yes
2063,2063,Basic,Monthly,20,2025-07-11,,10,Active,Yes
2064,2064,Pro,Annual,50,2025-07-31,,4,Active,Yes
2065,2065,Free,,0,2025-10-09,,0,Active,No
2066,2066,Basic,Monthly,20,2025-03-15,,5,Active,Yes
2067,2067,Free,,0,2025-11-01,,0,Active,No
2068,2068,Pro,Monthly,50,2025-02-23,,10,Active,Yes
2069,2069,Free,,0,2025-07-01,,0,Active,No
2070,2070,Free,,0,2025-03-21,,0,Active,No
2071,2071,Pro,Monthly,50,2025-08-25,,7,Active,Yes
2072,2072,Free,,0,2025-05-20,2026-01-21,0,Cancelled,No
2073,2073,Pro,Annual,50,2025-04-21,,4,Active,No
2074,2074,Free,,0,2025-03-17,,0,Active,No
2075,2075,Pro,Annual,50,2025-10-12,,6,Active,Yes
2076,2076,Free,,0,2025-03-27,,0,Active,No
2077,2077,Free,,0,2025-06-30,,0,Active,No
2078,2078,Basic,Annual,20,2025-09-26,,8,Active,No
2079,2079,Free,,0,2025-01-27,2025-05-27,0,Cancelled,No
2080,2080,Pro,Monthly,50,2025-02-28,,5,Active,No
2081,2081,Free,,0,2025-07-01,,0,Active,No
2082,2082,Free,,0,2025-07-21,2025-10-17,0,Cancelled,No
2083,2083,Free,,0,2025-11-16,,0,Active,No
2084,2084,Free,,0,2025-02-09,,0,Active,No
2085,2085,Free,,0,2025-09-09,2026-02-24,0,Cancelled,No
2086,2086,Pro,Monthly,50,2025-11-20,,8,Active,Yes
2087,2087,Free,,0,2025-07-31,,0,Active,No
2088,2088,Free,,0,2025-07-30,2026-01-06,0,Cancelled,No
2089,2089,Free,,0,2025-07-02,,0,Active,No
2090,2090,Free,,0,2025-02-07,,0,Active,No
2091,2091,Basic,Annual,20,2025-08-23,,1,Active,Yes
2092,2092,Basic,Monthly,20,2025-02-10,2025-07-25,5,Cancelled,Yes
2093,2093,Free,,0,2025-03-16,,0,Active,No
2094,2094,Basic,Monthly,20,2025-05-01,,2,Active,Yes
2095,2095,Basic,Monthly,20,2025-05-08,,7,Active,Yes
2096,2096,Pro,Monthly,50,2025-05-05,,8,Active,No
2097,2097,Basic,Annual,20,2025-12-08,,3,Active,Yes
2098,2098,Pro,Monthly,50,2025-03-06,,7,Active,Yes
2099,2099,Free,,0,2025-03-16,,0,Active,No
2100,2100,Free,,0,2025-03-13,,0,Active,No
2101,2101,Pro,Monthly,50,2025-04-30,,7,Active,Yes
2102,2102,Free,,0,2025-11-29,,0,Active,No
2103,2103,Basic,Annual,20,2025-04-04,,10,Active,Yes
2104,2104,Free,,0,2025-10-06,,0,Active,No
2105,2105,Free,,0,2025-08-26,,0,Active,No
2106,2106,Basic,Monthly,20,2025-10-20,,4,Active,Yes
2107,2107,Free,,0,2025-06-29,,0,Active,No
2108,2108,Free,,0,2025-07-26,2026-03-25,0,Cancelled,No
2109,2109,Free,,0,2025-03-21,,0,Active,No
2110,2110,Basic,Annual,20,2025-12-29,,2,Active,No
2111,2111,Free,,0,2025-02-17,,0,Active,No
2112,2112,Basic,Monthly,20,2025-04-26,,7,Active,Yes
2113,2113,Free,,0,2025-10-16,,0,Active,No
2114,2114,Pro,Annual,50,2025-10-27,2026-04-19,5,Cancelled,Yes
2115,2115,Free,,0,2025-02-27,2025-10-19,0,Cancelled,No
2116,2116,Free,,0,2025-09-14,,0,Active,No
2117,2117,Free,,0,2025-06-26,,0,Active,No
2118,2118,Free,,0,2025-07-15,,0,Active,No
2119,2119,Free,,0,2025-01-03,,0,Active,No
2120,2120,Free,,0,2025-11-02,2026-08-16,0,Cancelled,No
2121,2121,Free,,0,2025-02-25,2025-04-17,0,Cancelled,No
2122,2122,Free,,0,2025-05-31,,0,Active,No
2123,2123,Basic,Monthly,20,2025-08-22,,7,Active,Yes
2124,2124,Basic,Monthly,20,2025-05-14,,2,Active,Yes
2125,2125,Free,,0,2025-10-31,,0,Active,No
2126,2126,Free,,0,2025-08-14,,0,Active,No
2127,2127,Basic,Annual,20,2025-09-11,,6,Active,Yes
2128,2128,Free,,0,2025-07-29,,0,Active,No
2129,2129,Free,,0,2025-05-27,2026-02-02,0,Cancelled,No
2130,2130,Free,,0,2025-04-28,,0,Active,No
2131,2131,Free,,0,2025-09-19,,0,Active,No
2132,2132,Free,,0,2025-03-07,,0,Active,No
2133,2133,Free,,0,2025-09-10,,0,Active,No
2134,2134,Free,,0,2025-05-09,,0,Active,No
2135,2135,Pro,Monthly,50,2025-06-28,,7,Active,Yes
2136,2136,Free,,0,2025-04-29,,0,Active,No
2137,2137,Basic,Monthly,20,2025-07-15,,5,Active,Yes
2138,2138,Free,,0,2025-11-25,,0,Active,No
2139,2139,Pro,Monthly,50,2025-11-12,,2,Active,Yes
2140,2140,Pro,Annual,50,2025-09-12,,6,Active,No
2141,2141,Free,,0,2025-05-13,,0,Active,No
2142,2142,Free,,0,2025-01-17,,0,Active,No
2143,2143,Free,,0,2025-12-21,,0,Active,No
2144,2144,Basic,Annual,20,2025-12-18,,5,Active,Yes
2145,2145,Free,,0,2025-09-25,2026-01-04,0,Cancelled,No
2146,2146,Free,,0,2025-01-11,2025-05-08,0,Cancelled,No
2147,2147,Basic,Annual,20,2025-08-20,2026-01-03,4,Cancelled,Yes
2148,2148,Free,,0,2025-09-11,,0,Active,No
2149,2149,Free,,0,2025-08-29,,0,Active,No
2150,2150,Pro,Annual,50,2025-12-08,2026-04-05,8,Cancelled,Yes
2151,2151,Basic,Annual,20,2025-12-12,2026-03-07,6,Cancelled,Yes
2152,2152,Free,,0,2025-04-10,,0,Active,No
2153,2153,Free,,0,2025-12-17,,0,Active,No
2154,2154,Basic,Monthly,20,2025-05-22,,1,Active,Yes
2155,2155,Free,,0,2025-04-27,,0,Active,No
2156,2156,Free,,0,2025-12-09,,0,Active,No
2157,2157,Pro,Monthly,50,2025-06-03,,7,Active,Yes
2158,2158,Free,,0,2025-06-05,,0,Active,No
2159,2159,Pro,Monthly,50,2025-10-27,,6,Active,Yes
2160,2160,Free,,0,2025-12-30,,0,Active,No
2161,2161,Free,,0,2025-08-30,,0,Active,No
2162,2162,Free,,0,2025-11-22,,0,Active,No
2163,2163,Pro,Monthly,50,2025-08-11,,5,Active,No
2164,2164,Free,,0,2025-05-04,,0,Active,No
2165,2165,Basic,Monthly,20,2025-11-07,,9,Active,Yes
2166,2166,Free,,0,2025-09-06,2025-12-15,0,Cancelled,No
2167,2167,Free,,0,2025-05-09,,0,Active,No
2168,2168,Basic,Monthly,20,2025-05-18,,8,Active,Yes
2169,2169,Free,,0,2025-08-15,,0,Active,No
2170,2170,Pro,Monthly,50,2025-01-19,2025-07-21,10,Cancelled,Yes
2171,2171,Basic,Monthly,20,2025-11-17,,10,Active,Yes
2172,2172,Free,,0,2025-07-29,,0,Active,No
2173,2173,Basic,Annual,20,2025-09-13,,0,Active,Yes
2174,2174,Free,,0,2025-07-05,2025-11-26,0,Cancelled,No
2175,2175,Free,,0,2025-12-25,,0,Active,No
2176,2176,Free,,0,2025-12-28,,0,Active,No
2177,2177,Free,,0,2025-01-08,2025-05-26,0,Cancelled,No
2178,2178,Free,,0,2025-11-19,,0,Active,No
2179,2179,Pro,Monthly,50,2025-06-28,2025-12-03,4,Cancelled,Yes
2180,2180,Basic,Monthly,20,2025-09-16,,7,Active,Yes
2181,2181,Free,,0,2025-11-27,,0,Active,No
2182,2182,Free,,0,2025-03-03,,0,Active,No
2183,2183,Basic,Monthly,20,2025-04-11,,0,Active,No
2184,2184,Pro,Monthly,50,2025-08-14,,6,Active,Yes
2185,2185,Pro,Monthly,50,2025-07-28,,9,Active,No
2186,2186,Basic,Monthly,20,2025-12-05,,8,Active,Yes
2187,2187,Basic,Monthly,20,2025-02-05,,3,Active,Yes
2188,2188,Basic,Annual,20,2025-06-30,,10,Active,Yes
2189,2189,Free,,0,2025-12-02,2026-02-08,0,Cancelled,No
2190,2190,Basic,Annual,20,2025-08-31,,4,Active,Yes
2191,2191,Pro,Monthly,50,2025-08-19,,4,Active,Yes
2192,2192,Free,,0,2025-06-07,,0,Active,No
2193,2193,Free,,0,2025-02-22,,0,Active,No
2194,2194,Free,,0,2025-11-20,,0,Active,No
2195,2195,Free,,0,2025-09-22,,0,Active,No
2196,2196,Free,,0,2025-04-06,2025-12-11,0,Cancelled,No
2197,2197,Basic,Annual,20,2025-04-02,,9,Active,Yes
2198,2198,Free,,0,2025-10-16,,0,Active,No
2199,2199,Free,,0,2025-08-30,2025-11-03,0,Cancelled,No
2200,2200,Basic,Monthly,20,2025-08-21,,1,Active,Yes
2201,2201,Pro,Monthly,50,2025-12-11,2026-03-25,4,Cancelled,Yes
2202,2202,Pro,Annual,50,2025-02-06,,3,Active,Yes
2203,2203,Free,,0,2025-06-04,,0,Active,No
2204,2204,Free,,0,2025-12-02,,0,Active,No
2205,2205,Basic,Monthly,20,2025-11-14,,0,Active,Yes
2206,2206,Basic,Monthly,20,2025-03-05,,6,Active,Yes
2207,2207,Free,,0,2025-03-11,,0,Active,No
2208,2208,Free,,0,2025-06-01,,0,Active,No
2209,2209,Free,,0,2025-05-24,2026-02-10,0,Cancelled,No
2210,2210,Free,,0,2025-10-31,2025-12-02,0,Cancelled,No
2211,2211,Basic,Monthly,20,2025-11-30,,8,Active,Yes
2212,2212,Free,,0,2025-02-14,,0,Active,No
2213,2213,Pro,Monthly,50,2025-07-05,,9,Active,Yes
2214,2214,Basic,Monthly,20,2025-08-29,2026-02-03,4,Cancelled,Yes
2215,2215,Basic,Monthly,20,2025-10-10,,3,Active,Yes
2216,2216,Pro,Monthly,50,2025-10-10,,3,Active,Yes
2217,2217,Free,,0,2025-07-06,,0,Active,No
2218,2218,Free,,0,2025-04-21,,0,Active,No
2219,2219,Free,,0,2025-05-17,,0,Active,No
2220,2220,Basic,Monthly,20,2025-04-26,2025-12-02,8,Cancelled,Yes
2221,2221,Free,,0,2025-12-16,,0,Active,No
2222,2222,Free,,0,2025-12-16,2026-07-12,0,Cancelled,No
2223,2223,Free,,0,2025-11-13,,0,Active,No
2224,2224,Free,,0,2025-09-20,,0,Active,No
2225,2225,Pro,Monthly,50,2025-06-14,,5,Active,Yes
2226,2226,Free,,0,2025-07-27,,0,Active,No
2227,2227,Basic,Monthly,20,2025-09-05,,5,Active,Yes
2228,2228,Free,,0,2025-09-30,,0,Active,No
2229,2229,Free,,0,2025-10-25,,0,Active,No
2230,2230,Free,,0,2025-02-15,,0,Active,No
2231,2231,Pro,Annual,50,2025-05-12,,8,Active,Yes
2232,2232,Free,,0,2025-12-13,,0,Active,No
2233,2233,Free,,0,2025-05-07,,0,Active,No
2234,2234,Basic,Monthly,20,2025-11-24,,1,Active,Yes
2235,2235,Free,,0,2025-05-20,2025-07-22,0,Cancelled,No
2236,2236,Free,,0,2025-11-17,,0,Active,No
2237,2237,Free,,0,2025-08-09,2026-04-30,0,Cancelled,No
2238,2238,Free,,0,2025-04-30,,0,Active,No
2239,2239,Free,,0,2025-06-17,,0,Active,No
2240,2240,Basic,Annual,20,2025-11-29,,0,Active,Yes
2241,2241,Free,,0,2025-05-11,2025-10-03,0,Cancelled,No
2242,2242,Free,,0,2025-07-14,,0,Active,No
2243,2243,Free,,0,2025-08-14,,0,Active,No
2244,2244,Free,,0,2025-10-04,,0,Active,No
2245,2245,Free,,0,2025-01-06,,0,Active,No
2246,2246,Free,,0,2025-09-21,2026-02-25,0,Cancelled,No
2247,2247,Free,,0,2025-10-21,,0,Active,No
2248,2248,Basic,Annual,20,2025-03-09,,10,Active,Yes
2249,2249,Pro,Monthly,50,2025-04-04,,5,Active,Yes
2250,2250,Pro,Annual,50,2025-12-08,,0,Active,Yes
2251,2251,Free,,0,2025-03-20,2025-05-25,0,Cancelled,No
2252,2252,Basic,Annual,20,2025-04-23,,10,Active,Yes
2253,2253,Basic,Monthly,20,2025-08-06,,0,Active,Yes
2254,2254,Free,,0,2025-03-04,2025-06-07,0,Cancelled,No
2255,2255,Free,,0,2025-10-06,,0,Active,No
2256,2256,Free,,0,2025-10-15,,0,Active,No
2257,2257,Free,,0,2025-09-22,,0,Active,No
2258,2258,Free,,0,2025-08-22,,0,Active,No
2259,2259,Pro,Monthly,50,2025-07-06,2025-09-19,8,Cancelled,Yes
2260,2260,Free,,0,2025-09-09,,0,Active,No
2261,2261,Pro,Monthly,50,2025-09-16,,2,Active,Yes
2262,2262,Free,,0,2025-04-22,,0,Active,No
2263,2263,Free,,0,2025-03-12,,0,Active,No
2264,2264,Basic,Monthly,20,2025-11-12,,0,Active,No
2265,2265,Free,,0,2025-09-05,,0,Active,No
2266,2266,Basic,Monthly,20,2025-03-30,,3,Active,Yes
2267,2267,Basic,Monthly,20,2025-12-20,,0,Active,Yes
2268,2268,Free,,0,2025-04-18,,0,Active,No
2269,2269,Free,,0,2025-05-02,,0,Active,No
2270,2270,Basic,Monthly,20,2025-12-30,,8,Active,Yes
2271,2271,Free,,0,2025-12-28,,0,Active,No
2272,2272,Pro,Annual,50,2025-02-17,,3,Active,No
2273,2273,Free,,0,2025-04-27,,0,Active,No
2274,2274,Free,,0,2025-12-30,,0,Active,No
2275,2275,Free,,0,2025-01-11,,0,Active,No
2276,2276,Free,,0,2025-01-30,,0,Active,No
2277,2277,Free,,0,2025-07-07,2025-10-26,0,Cancelled,No
2278,2278,Free,,0,2025-05-27,2025-10-14,0,Cancelled,No
2279,2279,Basic,Monthly,20,2025-11-06,,0,Active,Yes
2280,2280,Pro,Monthly,50,2025-06-16,,0,Active,Yes
2281,2281,Free,,0,2025-05-22,,0,Active,No
2282,2282,Free,,0,2025-08-27,,0,Active,No
2283,2283,Free,,0,2025-02-15,,0,Active,No
2284,2284,Free,,0,2025-05-20,,0,Active,No
2285,2285,Basic,Annual,20,2025-01-17,,3,Active,No
2286,2286,Pro,Annual,50,2025-10-12,,5,Active,No
2287,2287,Pro,Monthly,50,2025-10-13,,9,Active,Yes
2288,2288,Pro,Annual,50,2025-02-27,,3,Active,Yes
2289,2289,Free,,0,2025-09-16,,0,Active,No
2290,2290,Basic,Monthly,20,2025-10-18,,7,Active,Yes
2291,2291,Free,,0,2025-01-28,,0,Active,No
2292,2292,Free,,0,2025-07-26,,0,Active,No
2293,2293,Free,,0,2025-05-13,2025-07-17,0,Cancelled,No
2294,2294,Pro,Annual,50,2025-07-19,,10,Active,Yes
2295,2295,Basic,Annual,20,2025-11-07,,7,Active,Yes
2296,2296,Pro,Annual,50,2025-11-09,,8,Active,Yes
2297,2297,Free,,0,2025-08-23,,0,Active,No
2298,2298,Free,,0,2025-11-28,,0,Active,No
2299,2299,Basic,Monthly,20,2025-09-14,,6,Active,Yes
2300,2300,Basic,Monthly,20,2025-01-12,,3,Active,Yes
2301,2301,Basic,Annual,20,2025-10-20,,10,Active,Yes
2302,2302,Basic,Monthly,20,2025-07-13,,10,Active,No
2303,2303,Pro,Monthly,50,2025-07-08,,9,Active,Yes
2304,2304,Free,,0,2025-11-10,,0,Active,No
2305,2305,Basic,Monthly,20,2025-01-18,2025-10-23,4,Cancelled,Yes
2306,2306,Pro,Monthly,50,2025-06-01,,0,Active,No
2307,2307,Free,,0,2025-06-20,2025-10-26,0,Cancelled,No
2308,2308,Basic,Monthly,20,2025-04-30,,3,Active,Yes
2309,2309,Free,,0,2025-10-01,,0,Active,No
2310,2310,Free,,0,2025-10-15,,0,Active,No
2311,2311,Free,,0,2025-09-10,,0,Active,No
2312,2312,Free,,0,2025-10-20,,0,Active,No
