payment_id,subscription_id,user_id,payment_date,amount,payment_method,payment_status,invoice_number
303,161,161,2025-03-20,20,PayPal,Success,INV-000303
2628,1298,1298,2025-03-20,20,PayPal,Success,INV-002628
857,465,465,2025-03-20,20,Credit Card,Success,INV-000857
5000,2505,2505,2025-03-20,600,Bank Transfer,Success,INV-005000
1837,900,900,2025-03-21,240,UPI,Success,INV-001837
781,439,439,2025-03-21,50,PayPal,Success,INV-000781
4808,2417,2417,2025-03-21,20,PayPal,Success,INV-004808
3168,1567,1567,2025-03-21,20,PayPal,Success,INV-003168
702,380,380,2025-03-21,50,UPI,Success,INV-000702
1637,831,831,2025-03-21,50,Credit Card,Failed,INV-001637
1410,718,718,2025-03-21,20,Credit Card,Success,INV-001410
512,287,287,2025-03-21,20,PayPal,Success,INV-000512
3283,1618,1618,2025-03-22,50,Bank Transfer,Success,INV-003283
5524,2784,2784,2025-03-22,20,UPI,Success,INV-005524
5451,2743,2743,2025-03-22,20,Bank Transfer,Success,INV-005451
163,76,76,2025-03-22,50,Credit Card,Success,INV-000163
2219,1072,1072,2025-03-22,20,Credit Card,Success,INV-002219
4942,2478,2478,2025-03-22,50,UPI,Success,INV-004942
3444,1696,1696,2025-03-22,20,Bank Transfer,Success,INV-003444
999,523,523,2025-03-22,50,PayPal,Success,INV-000999
3742,1835,1835,2025-03-22,20,Bank Transfer,Success,INV-003742
5392,2715,2715,2025-03-23,20,PayPal,Failed,INV-005392
2481,1214,1214,2025-03-23,20,Credit Card,Success,INV-002481
1023,544,544,2025-03-23,50,Credit Card,Success,INV-001023
142,59,59,2025-03-23,20,Bank Transfer,Success,INV-000142
4193,2068,2068,2025-03-23,50,Bank Transfer,Success,INV-004193
2568,1267,1267,2025-03-23,240,PayPal,Success,INV-002568
876,471,471,2025-03-23,20,Credit Card,Success,INV-000876
3310,1625,1625,2025-03-23,20,Credit Card,Success,INV-003310
3885,1927,1927,2025-03-24,50,Credit Card,Success,INV-003885
1702,856,856,2025-03-24,50,Bank Transfer,Success,INV-001702
2202,1065,1065,2025-03-24,50,PayPal,Success,INV-002202
3356,1643,1643,2025-03-24,240,Bank Transfer,Success,INV-003356
5137,2598,2598,2025-03-24,20,UPI,Success,INV-005137
1514,764,764,2025-03-24,50,Credit Card,Success,INV-001514
4594,2315,2315,2025-03-25,50,Bank Transfer,Success,INV-004594
1360,701,701,2025-03-25,20,UPI,Success,INV-001360
3156,1566,1566,2025-03-25,50,Credit Card,Success,INV-003156
3921,1936,1936,2025-03-25,20,Credit Card,Success,INV-003921
1690,855,855,2025-03-25,20,PayPal,Success,INV-001690
3503,1740,1740,2025-03-25,20,PayPal,Success,INV-003503
4004,1968,1968,2025-03-26,20,Credit Card,Success,INV-004004
3033,1499,1499,2025-03-26,20,Credit Card,Success,INV-003033
3852,1908,1908,2025-03-26,600,Credit Card,Success,INV-003852
5633,2841,2841,2025-03-26,20,PayPal,Success,INV-005633
4608,2318,2318,2025-03-26,20,Bank Transfer,Success,INV-004608
930,498,498,2025-03-26,20,Credit Card,Success,INV-000930
2511,1231,1231,2025-03-26,20,Bank Transfer,Success,INV-002511
5193,2630,2630,2025-03-26,240,Credit Card,Success,INV-005193
529,291,291,2025-03-27,20,PayPal,Success,INV-000529
4159,2055,2055,2025-03-27,50,UPI,Success,INV-004159
2914,1425,1425,2025-03-27,20,UPI,Success,INV-002914
3985,1966,1966,2025-03-27,20,Credit Card,Success,INV-003985
3515,1741,1741,2025-03-27,20,UPI,Success,INV-003515
2642,1302,1302,2025-03-27,20,UPI,Success,INV-002642
3347,1642,1642,2025-03-27,50,PayPal,Success,INV-003347
3944,1941,1941,2025-03-27,50,PayPal,Success,INV-003944
5739,2880,2880,2025-03-28,20,UPI,Success,INV-005739
1782,885,885,2025-03-28,20,PayPal,Success,INV-001782
2164,1053,1053,2025-03-28,50,PayPal,Success,INV-002164
4212,2080,2080,2025-03-28,50,UPI,Success,INV-004212
4062,2013,2013,2025-03-28,50,UPI,Success,INV-004062
4719,2371,2371,2025-03-28,20,Credit Card,Success,INV-004719
1047,561,561,2025-03-28,20,PayPal,Success,INV-001047
4864,2446,2446,2025-03-28,50,Bank Transfer,Success,INV-004864
5149,2600,2600,2025-03-28,20,Bank Transfer,Success,INV-005149
3266,1614,1614,2025-03-28,20,Credit Card,Success,INV-003266
2783,1369,1369,2025-03-28,20,UPI,Success,INV-002783
325,172,172,2025-03-28,20,Bank Transfer,Success,INV-000325
5166,2609,2609,2025-03-28,20,PayPal,Success,INV-005166
5468,2753,2753,2025-03-29,50,PayPal,Success,INV-005468
2877,1409,1409,2025-03-29,50,PayPal,Success,INV-002877
3895,1928,1928,2025-03-29,50,Bank Transfer,Success,INV-003895
4504,2266,2266,2025-03-30,20,Bank Transfer,Success,INV-004504
1600,809,809,2025-03-31,20,PayPal,Success,INV-001600
4646,2340,2340,2025-03-31,20,UPI,Success,INV-004646
3722,1832,1832,2025-03-31,20,Bank Transfer,Success,INV-003722
649,359,359,2025-04-01,20,Bank Transfer,Success,INV-000649
2716,1339,1339,2025-04-01,20,Credit Card,Success,INV-002716
402,224,224,2025-04-01,50,PayPal,Success,INV-000402
5,2,2,2025-04-01,20,Credit Card,Success,INV-000005
3655,1801,1801,2025-04-01,20,UPI,Success,INV-003655
2571,1268,1268,2025-04-01,50,Credit Card,Success,INV-002571
361,192,192,2025-04-01,50,Credit Card,Success,INV-000361
1343,691,691,2025-04-01,20,UPI,Success,INV-001343
2251,1090,1090,2025-04-01,50,UPI,Success,INV-002251
2972,1460,1460,2025-04-01,20,Credit Card,Success,INV-002972
1760,873,873,2025-04-02,20,PayPal,Success,INV-001760
98,33,33,2025-04-02,240,Bank Transfer,Success,INV-000098
3956,1942,1942,2025-04-02,50,Credit Card,Success,INV-003956
3117,1559,1559,2025-04-02,50,UPI,Success,INV-003117
4416,2197,2197,2025-04-02,240,PayPal,Success,INV-004416
119,38,38,2025-04-02,20,PayPal,Success,INV-000119
3393,1676,1676,2025-04-02,20,UPI,Success,INV-003393
1183,619,619,2025-04-02,20,UPI,Success,INV-001183
1727,862,862,2025-04-03,20,Credit Card,Success,INV-001727
2842,1398,1398,2025-04-03,20,Credit Card,Success,INV-002842
5852,2950,2950,2025-04-03,20,UPI,Success,INV-005852
943,500,500,2025-04-03,20,Credit Card,Success,INV-000943
3610,1786,1786,2025-04-03,20,Credit Card,Success,INV-003610
498,285,285,2025-04-03,20,Credit Card,Success,INV-000498
1223,630,630,2025-04-03,20,UPI,Success,INV-001223
4932,2477,2477,2025-04-03,20,Credit Card,Success,INV-004932
74,26,26,2025-04-03,50,UPI,Success,INV-000074
3731,1833,1833,2025-04-03,20,PayPal,Success,INV-003731
1846,904,904,2025-04-03,50,Credit Card,Success,INV-001846
831,457,457,2025-04-03,20,Credit Card,Success,INV-000831
2319,1116,1116,2025-04-04,20,UPI,Success,INV-002319
4479,2249,2249,2025-04-04,50,Bank Transfer,Success,INV-004479
4056,2010,2010,2025-04-04,50,Credit Card,Success,INV-004056
4275,2103,2103,2025-04-04,240,Bank Transfer,Success,INV-004275
4625,2333,2333,2025-04-04,50,Bank Transfer,Success,INV-004625
5346,2702,2702,2025-04-04,20,UPI,Success,INV-005346
4134,2042,2042,2025-04-04,50,Bank Transfer,Success,INV-004134
5682,2853,2853,2025-04-04,50,Credit Card,Success,INV-005682
1331,690,690,2025-04-04,50,Bank Transfer,Success,INV-001331
1955,968,968,2025-04-04,20,UPI,Success,INV-001955
4637,2337,2337,2025-04-05,50,Bank Transfer,Failed,INV-004637
4427,2206,2206,2025-04-05,20,UPI,Success,INV-004427
3129,1561,1561,2025-04-05,20,UPI,Success,INV-003129
3962,1946,1946,2025-04-05,20,Bank Transfer,Success,INV-003962
1431,722,722,2025-04-05,20,Bank Transfer,Success,INV-001431
5002,2510,2510,2025-04-05,20,Credit Card,Success,INV-005002
1749,868,868,2025-04-05,240,PayPal,Success,INV-001749
2235,1076,1076,2025-04-05,20,UPI,Success,INV-002235
1553,794,794,2025-04-05,20,Credit Card,Failed,INV-001553
5618,2837,2837,2025-04-05,50,Bank Transfer,Success,INV-005618
5928,2992,2992,2025-04-05,50,UPI,Success,INV-005928
5598,2833,2833,2025-04-05,20,Bank Transfer,Success,INV-005598
4097,2030,2030,2025-04-05,20,Credit Card,Success,INV-004097
2101,1028,1028,2025-04-05,20,Bank Transfer,Success,INV-002101
2985,1470,1470,2025-04-05,50,Credit Card,Success,INV-002985
4400,2187,2187,2025-04-05,20,PayPal,Success,INV-004400
58,19,19,2025-04-05,50,UPI,Success,INV-000058
1525,765,765,2025-04-05,20,Credit Card,Success,INV-001525
5212,2644,2644,2025-04-06,50,Credit Card,Success,INV-005212
442,259,259,2025-04-06,240,Credit Card,Success,INV-000442
1388,707,707,2025-04-06,50,Credit Card,Success,INV-001388
5098,2571,2571,2025-04-06,20,Bank Transfer,Success,INV-005098
5315,2696,2696,2025-04-06,20,UPI,Success,INV-005315
5119,2581,2581,2025-04-06,20,Credit Card,Success,INV-005119
2358,1133,1133,2025-04-06,20,PayPal,Success,INV-002358
4257,2098,2098,2025-04-06,50,UPI,Success,INV-004257
983,521,521,2025-04-06,20,PayPal,Success,INV-000983
5363,2705,2705,2025-04-06,600,PayPal,Success,INV-005363
1273,655,655,2025-04-06,240,PayPal,Success,INV-001273
4839,2435,2435,2025-04-06,20,Bank Transfer,Success,INV-004839
2677,1324,1324,2025-04-06,20,Credit Card,Success,INV-002677
2229,1074,1074,2025-04-07,50,Bank Transfer,Success,INV-002229
17,6,6,2025-04-07,600,Credit Card,Success,INV-000017
683,369,369,2025-04-07,50,PayPal,Success,INV-000683
1083,572,572,2025-04-07,50,Bank Transfer,Success,INV-001083
1060,563,563,2025-04-07,20,Credit Card,Success,INV-001060
4045,2006,2006,2025-04-07,50,UPI,Success,INV-004045
577,317,317,2025-04-07,50,PayPal,Success,INV-000577
5018,2522,2522,2025-04-07,50,Credit Card,Success,INV-005018
1898,930,930,2025-04-07,600,Credit Card,Success,INV-001898
1617,818,818,2025-04-08,20,Credit Card,Failed,INV-001617
3713,1831,1831,2025-04-08,50,Bank Transfer,Success,INV-003713
5448,2740,2740,2025-04-08,240,PayPal,Success,INV-005448
812,454,454,2025-04-08,50,UPI,Success,INV-000812
3799,1864,1864,2025-04-08,240,Bank Transfer,Success,INV-003799
1114,585,585,2025-04-08,20,UPI,Success,INV-001114
5719,2867,2867,2025-04-08,20,Bank Transfer,Success,INV-005719
2859,1403,1403,2025-04-08,20,UPI,Failed,INV-002859
5782,2906,2906,2025-04-08,20,PayPal,Success,INV-005782
587,318,318,2025-04-08,50,PayPal,Success,INV-000587
3146,1565,1565,2025-04-08,20,Credit Card,Success,INV-003146
4698,2363,2363,2025-04-08,50,Bank Transfer,Success,INV-004698
5628,2839,2839,2025-04-08,50,Credit Card,Success,INV-005628
1942,955,955,2025-04-08,50,UPI,Success,INV-001942
1925,941,941,2025-04-08,20,UPI,Success,INV-001925
3241,1600,1600,2025-04-09,50,UPI,Success,INV-003241
2061,1014,1014,2025-04-09,600,Credit Card,Success,INV-002061
1161,609,609,2025-04-09,20,PayPal,Success,INV-001161
5080,2564,2564,2025-04-09,50,UPI,Success,INV-005080
2751,1352,1352,2025-04-09,20,Bank Transfer,Success,INV-002751
371,194,194,2025-04-09,20,UPI,Success,INV-000371
5878,2969,2969,2025-04-09,20,UPI,Success,INV-005878
2297,1104,1104,2025-04-09,50,Credit Card,Success,INV-002297
3848,1897,1897,2025-04-09,600,PayPal,Success,INV-003848
612,329,329,2025-04-09,50,Bank Transfer,Success,INV-000612
4991,2504,2504,2025-04-09,20,Bank Transfer,Success,INV-004991
5728,2874,2874,2025-04-09,20,Credit Card,Failed,INV-005728
3410,1682,1682,2025-04-09,50,PayPal,Success,INV-003410
4776,2398,2398,2025-04-10,50,PayPal,Success,INV-004776
4227,2092,2092,2025-04-10,20,Bank Transfer,Success,INV-004227
2339,1123,1123,2025-04-10,50,Credit Card,Success,INV-002339
449,263,263,2025-04-10,20,Credit Card,Success,INV-000449
1316,684,684,2025-04-10,20,PayPal,Success,INV-001316
4112,2034,2034,2025-04-10,50,PayPal,Success,INV-004112
207,94,94,2025-04-10,50,Credit Card,Success,INV-000207
1242,639,639,2025-04-10,50,Bank Transfer,Success,INV-001242
1487,757,757,2025-04-10,20,UPI,Success,INV-001487
173,78,78,2025-04-10,50,UPI,Success,INV-000173
2283,1101,1101,2025-04-10,20,PayPal,Success,INV-002283
3768,1855,1855,2025-04-10,20,Bank Transfer,Success,INV-003768
1451,738,738,2025-04-10,20,UPI,Success,INV-001451
898,487,487,2025-04-11,50,UPI,Success,INV-000898
5178,2619,2619,2025-04-11,240,Bank Transfer,Success,INV-005178
3218,1596,1596,2025-04-11,20,Credit Card,Success,INV-003218
3022,1498,1498,2025-04-11,20,Credit Card,Success,INV-003022
5078,2560,2560,2025-04-11,240,Bank Transfer,Success,INV-005078
108,37,37,2025-04-11,20,Bank Transfer,Failed,INV-000108
430,253,253,2025-04-11,600,PayPal,Success,INV-000430
2429,1181,1181,2025-04-11,20,UPI,Failed,INV-002429
2692,1333,1333,2025-04-11,50,Bank Transfer,Success,INV-002692
1074,568,568,2025-04-11,20,PayPal,Success,INV-001074
4667,2347,2347,2025-04-11,20,UPI,Failed,INV-004667
3255,1606,1606,2025-04-11,20,PayPal,Success,INV-003255
3062,1514,1514,2025-04-11,20,PayPal,Success,INV-003062
4377,2183,2183,2025-04-11,20,Credit Card,Success,INV-004377
1277,660,660,2025-04-12,20,Credit Card,Success,INV-001277
3357,1648,1648,2025-04-12,600,Bank Transfer,Success,INV-003357
5374,2708,2708,2025-04-12,50,Credit Card,Success,INV-005374
2769,1363,1363,2025-04-12,20,PayPal,Success,INV-002769
2947,1446,1446,2025-04-12,20,Credit Card,Success,INV-002947
5759,2893,2893,2025-04-12,20,UPI,Success,INV-005759
750,406,406,2025-04-12,20,UPI,Failed,INV-000750
553,299,299,2025-04-12,20,Bank Transfer,Success,INV-000553
4545,2300,2300,2025-04-12,20,Credit Card,Failed,INV-004545
349,190,190,2025-04-12,50,UPI,Failed,INV-000349
220,99,99,2025-04-12,20,Credit Card,Success,INV-000220
1861,907,907,2025-04-12,20,PayPal,Success,INV-001861
2442,1196,1196,2025-04-12,20,PayPal,Success,INV-002442
562,300,300,2025-04-13,20,Bank Transfer,Success,INV-000562
5439,2734,2734,2025-04-13,50,Credit Card,Success,INV-005439
5273,2664,2664,2025-04-13,20,Bank Transfer,Success,INV-005273
2286,1103,1103,2025-04-13,50,Credit Card,Success,INV-002286
1132,594,594,2025-04-13,20,PayPal,Success,INV-001132
5650,2843,2843,2025-04-13,20,UPI,Success,INV-005650
1988,979,979,2025-04-13,50,PayPal,Success,INV-001988
1504,762,762,2025-04-13,50,Credit Card,Success,INV-001504
2817,1380,1380,2025-04-13,20,UPI,Success,INV-002817
1465,744,744,2025-04-13,50,UPI,Success,INV-001465
5411,2720,2720,2025-04-14,50,UPI,Success,INV-005411
5385,2711,2711,2025-04-14,50,Credit Card,Success,INV-005385
2386,1153,1153,2025-04-14,20,Bank Transfer,Success,INV-002386
3690,1824,1824,2025-04-14,20,Credit Card,Success,INV-003690
915,491,491,2025-04-14,50,Credit Card,Success,INV-000915
5355,2703,2703,2025-04-14,20,Credit Card,Success,INV-005355
3784,1858,1858,2025-04-14,50,UPI,Success,INV-003784
1812,892,892,2025-04-14,50,Bank Transfer,Success,INV-001812
2853,1399,1399,2025-04-14,50,UPI,Success,INV-002853
1193,620,620,2025-04-14,20,Bank Transfer,Success,INV-001193
3205,1590,1590,2025-04-14,50,Credit Card,Success,INV-003205
894,483,483,2025-04-14,240,UPI,Success,INV-000894
5226,2647,2647,2025-04-15,50,UPI,Success,INV-005226
4183,2066,2066,2025-04-15,20,PayPal,Success,INV-004183
3876,1925,1925,2025-04-15,20,Bank Transfer,Success,INV-003876
990,522,522,2025-04-15,20,UPI,Success,INV-000990
1877,910,910,2025-04-15,20,PayPal,Success,INV-001877
263,132,132,2025-04-15,50,Credit Card,Success,INV-000263
2273,1100,1100,2025-04-15,20,Bank Transfer,Success,INV-002273
3931,1937,1937,2025-04-15,20,Bank Transfer,Success,INV-003931
2025,1002,1002,2025-04-15,20,PayPal,Success,INV-002025
3382,1669,1669,2025-04-16,50,PayPal,Success,INV-003382
3838,1889,1889,2025-04-16,20,Bank Transfer,Success,INV-003838
4956,2483,2483,2025-04-16,50,Credit Card,Success,INV-004956
5534,2786,2786,2025-04-16,240,PayPal,Success,INV-005534
1825,898,898,2025-04-16,50,Bank Transfer,Failed,INV-001825
99,34,34,2025-04-16,50,UPI,Failed,INV-000099
3322,1626,1626,2025-04-16,20,Credit Card,Success,INV-003322
1261,651,651,2025-04-16,20,Credit Card,Success,INV-001261
5568,2817,2817,2025-04-16,20,Bank Transfer,Success,INV-005568
799,446,446,2025-04-16,240,Bank Transfer,Success,INV-000799
1770,877,877,2025-04-16,600,UPI,Failed,INV-001770
4708,2368,2368,2025-04-17,20,UPI,Failed,INV-004708
1901,932,932,2025-04-17,20,Credit Card,Success,INV-001901
2073,1022,1022,2025-04-17,50,Credit Card,Success,INV-002073
5793,2909,2909,2025-04-17,20,PayPal,Success,INV-005793
2148,1051,1051,2025-04-17,20,Credit Card,Success,INV-002148
1675,850,850,2025-04-17,240,UPI,Success,INV-001675
2411,1169,1169,2025-04-17,20,Credit Card,Success,INV-002411
847,464,464,2025-04-18,20,PayPal,Success,INV-000847
4570,2305,2305,2025-04-18,20,Bank Transfer,Success,INV-004570
1173,616,616,2025-04-18,20,Bank Transfer,Success,INV-001173
417,233,233,2025-04-18,50,PayPal,Success,INV-000417
5336,2700,2700,2025-04-18,50,Credit Card,Success,INV-005336
1800,891,891,2025-04-18,20,Bank Transfer,Success,INV-001800
2084,1024,1024,2025-04-18,20,PayPal,Success,INV-002084
288,149,149,2025-04-18,20,Bank Transfer,Success,INV-000288
5586,2829,2829,2025-04-18,20,Credit Card,Success,INV-005586
4974,2490,2490,2025-04-18,20,UPI,Success,INV-004974
5899,2976,2976,2025-04-18,20,PayPal,Success,INV-005899
2128,1038,1038,2025-04-18,20,Credit Card,Success,INV-002128
1652,835,835,2025-04-18,20,PayPal,Success,INV-001652
5907,2980,2980,2025-04-18,50,Bank Transfer,Success,INV-005907
571,303,303,2025-04-19,20,PayPal,Success,INV-000571
2891,1414,1414,2025-04-19,20,Bank Transfer,Success,INV-002891
3429,1689,1689,2025-04-19,20,PayPal,Success,INV-003429
1143,603,603,2025-04-19,20,Bank Transfer,Success,INV-001143
726,396,396,2025-04-19,20,PayPal,Success,INV-000726
5260,2657,2657,2025-04-19,20,PayPal,Success,INV-005260
5062,2553,2553,2025-04-19,50,PayPal,Success,INV-005062
5306,2686,2686,2025-04-19,600,UPI,Success,INV-005306
3557,1763,1763,2025-04-19,20,Credit Card,Success,INV-003557
5577,2823,2823,2025-04-19,20,Credit Card,Success,INV-005577
4360,2170,2170,2025-04-19,50,PayPal,Success,INV-004360
3787,1859,1859,2025-04-19,20,UPI,Success,INV-003787
2704,1337,1337,2025-04-19,50,PayPal,Success,INV-002704
5824,2926,2926,2025-04-20,20,Credit Card,Success,INV-005824
304,161,161,2025-04-20,20,Credit Card,Success,INV-000304
272,133,133,2025-04-20,20,Bank Transfer,Success,INV-000272
3546,1755,1755,2025-04-20,20,Bank Transfer,Success,INV-003546
2191,1060,1060,2025-04-20,20,Credit Card,Success,INV-002191
4760,2391,2391,2025-04-20,20,UPI,Success,INV-004760
1399,715,715,2025-04-20,20,Bank Transfer,Success,INV-001399
2175,1056,1056,2025-04-20,50,UPI,Success,INV-002175
2629,1298,1298,2025-04-20,20,Credit Card,Success,INV-002629
2000,985,985,2025-04-20,20,Bank Transfer,Success,INV-002000
858,465,465,2025-04-20,20,UPI,Success,INV-000858
4749,2389,2389,2025-04-20,20,UPI,Success,INV-004749
3346,1637,1637,2025-04-20,240,Bank Transfer,Success,INV-003346
5611,2835,2835,2025-04-21,600,Credit Card,Success,INV-005611
2317,1113,1113,2025-04-21,600,Credit Card,Success,INV-002317
4809,2417,2417,2025-04-21,20,UPI,Success,INV-004809
3169,1567,1567,2025-04-21,20,Credit Card,Success,INV-003169
1638,831,831,2025-04-21,50,Credit Card,Success,INV-001638
4208,2073,2073,2025-04-21,600,PayPal,Success,INV-004208
703,380,380,2025-04-21,50,UPI,Success,INV-000703
782,439,439,2025-04-21,50,Bank Transfer,Success,INV-000782
1411,718,718,2025-04-21,20,Bank Transfer,Success,INV-001411
513,287,287,2025-04-21,20,Credit Card,Success,INV-000513
5458,2746,2746,2025-04-21,20,Bank Transfer,Success,INV-005458
164,76,76,2025-04-22,50,PayPal,Success,INV-000164
5525,2784,2784,2025-04-22,20,Bank Transfer,Success,INV-005525
4943,2478,2478,2025-04-22,50,Credit Card,Success,INV-004943
5282,2666,2666,2025-04-22,20,Bank Transfer,Success,INV-005282
2660,1308,1308,2025-04-22,50,Credit Card,Success,INV-002660
3445,1696,1696,2025-04-22,20,PayPal,Success,INV-003445
3284,1618,1618,2025-04-22,50,Credit Card,Success,INV-003284
333,173,173,2025-04-22,20,UPI,Success,INV-000333
1000,523,523,2025-04-22,50,UPI,Success,INV-001000
5452,2743,2743,2025-04-22,20,Bank Transfer,Success,INV-005452
3806,1869,1869,2025-04-22,20,Bank Transfer,Success,INV-003806
2220,1072,1072,2025-04-22,20,Bank Transfer,Success,INV-002220
3743,1835,1835,2025-04-22,20,UPI,Success,INV-003743
2116,1037,1037,2025-04-22,20,UPI,Success,INV-002116
4078,2023,2023,2025-04-23,600,UPI,Success,INV-004078
877,471,471,2025-04-23,20,PayPal,Success,INV-000877
1024,544,544,2025-04-23,50,PayPal,Success,INV-001024
3311,1625,1625,2025-04-23,20,UPI,Success,INV-003311
4194,2068,2068,2025-04-23,50,UPI,Failed,INV-004194
5393,2715,2715,2025-04-23,20,UPI,Success,INV-005393
2034,1004,1004,2025-04-23,20,Bank Transfer,Success,INV-002034
4489,2252,2252,2025-04-23,240,Credit Card,Failed,INV-004489
