user_id,country,city,device,acquisition_channel,signup_date,cohort_month,activation_date,plan_type,experiment_group
321,USA,Austin,Desktop,Organic Search,2025-09-08,2025-09,2025-09-11,Basic,A
322,Germany,Munich,Desktop,Organic Search,2025-05-02,2025-05,2025-05-14,Free,B
323,UK,London,Desktop,Organic Search,2025-12-20,2025-12,,Pro,A
324,UK,Manchester,Desktop,Organic Search,2025-07-16,2025-07,2025-07-27,Free,B
325,India,Mumbai,Mobile,Organic Search,2025-01-21,2025-01,2025-01-22,Free,A
326,India,Mumbai,Desktop,Organic Search,2025-02-04,2025-02,2025-02-04,Free,B
327,UK,London,Desktop,Organic Search,2025-08-05,2025-08,2025-08-10,Free,A
328,Germany,Berlin,Desktop,Google Ads,2025-10-01,2025-10,2025-10-07,Free,A
329,India,Mumbai,Desktop,Google Ads,2025-04-09,2025-04,,Free,A
330,Germany,Munich,Mobile,Referral,2025-10-14,2025-10,,Basic,A
331,UK,London,Desktop,Google Ads,2025-03-02,2025-03,2025-03-10,Free,A
332,India,Bengaluru,Mobile,Email Campaign,2025-06-10,2025-06,2025-06-19,Pro,A
333,Canada,Vancouver,Desktop,Referral,2025-07-05,2025-07,2025-07-16,Free,A
334,UK,London,Mobile,Organic Search,2025-09-29,2025-09,2025-10-07,Free,A
335,UK,London,Mobile,Referral,2025-01-02,2025-01,,Free,B
336,UK,Manchester,Desktop,Organic Search,2025-08-11,2025-08,2025-08-17,Free,A
337,USA,New York,Desktop,Referral,2025-12-04,2025-12,2025-12-10,Free,B
338,USA,Austin,Desktop,Organic Search,2025-12-09,2025-12,,Free,B
339,India,Bengaluru,Desktop,Organic Search,2025-01-10,2025-01,2025-01-12,Pro,B
340,USA,New York,Desktop,Email Campaign,2025-06-20,2025-06,2025-06-21,Free,A
341,Canada,Vancouver,Desktop,Organic Search,2025-07-30,2025-07,2025-07-31,Free,A
342,Canada,Toronto,Desktop,Email Campaign,2025-07-23,2025-07,2025-07-30,Free,B
343,India,Bengaluru,Mobile,Referral,2025-10-24,2025-10,,Free,B
344,USA,San Francisco,Desktop,Referral,2025-01-07,2025-01,2025-01-16,Free,B
345,Germany,Berlin,Mobile,Organic Search,2025-06-17,2025-06,2025-07-01,Free,A
346,UK,London,Mobile,Google Ads,2025-03-13,2025-03,,Basic,A
347,Canada,Vancouver,Mobile,Email Campaign,2025-05-19,2025-05,2025-05-23,Free,A
348,Canada,Vancouver,Mobile,Referral,2025-12-26,2025-12,2026-01-04,Free,A
349,USA,San Francisco,Desktop,Referral,2025-11-26,2025-11,2025-12-04,Basic,B
350,India,Mumbai,Desktop,Organic Search,2025-09-22,2025-09,,Basic,A
351,USA,San Francisco,Desktop,Email Campaign,2025-07-30,2025-07,,Free,B
352,UK,London,Desktop,Referral,2025-01-06,2025-01,2025-01-16,Free,B
353,Germany,Munich,Desktop,Google Ads,2025-08-09,2025-08,2025-08-09,Free,B
354,Germany,Munich,Desktop,Referral,2025-04-15,2025-04,2025-04-23,Basic,B
355,UK,Manchester,Mobile,Organic Search,2025-01-02,2025-01,2025-01-12,Free,B
356,USA,New York,Desktop,Organic Search,2025-02-01,2025-02,2025-02-05,Free,A
357,India,Hyderabad,Mobile,Google Ads,2025-08-28,2025-08,,Free,A
358,India,Hyderabad,Desktop,Organic Search,2025-07-30,2025-07,2025-08-12,Free,B
359,India,Hyderabad,Desktop,Google Ads,2025-04-01,2025-04,2025-04-09,Basic,A
360,India,Bengaluru,Mobile,Organic Search,2025-10-05,2025-10,2025-10-15,Free,B
361,Canada,Toronto,Mobile,Email Campaign,2025-05-25,2025-05,,Pro,B
362,USA,New York,Desktop,Organic Search,2025-09-06,2025-09,2025-09-09,Free,B
363,India,Mumbai,Desktop,Organic Search,2025-05-21,2025-05,,Free,A
364,India,Hyderabad,Mobile,Google Ads,2025-07-25,2025-07,2025-08-01,Free,B
365,India,Bengaluru,Desktop,Organic Search,2025-07-14,2025-07,2025-07-19,Free,A
366,UK,London,Mobile,Organic Search,2025-08-18,2025-08,2025-08-28,Free,B
367,India,Bengaluru,Mobile,Google Ads,2025-11-27,2025-11,2025-12-01,Basic,B
368,UK,London,Desktop,Google Ads,2025-10-30,2025-10,2025-11-04,Basic,B
369,USA,New York,Desktop,Referral,2025-01-07,2025-01,2025-01-17,Pro,B
370,USA,San Francisco,Mobile,Organic Search,2025-05-05,2025-05,2025-05-12,Basic,B
371,India,Mumbai,Desktop,Google Ads,2025-05-30,2025-05,2025-06-01,Pro,B
372,India,Bengaluru,Mobile,Organic Search,2025-11-01,2025-11,2025-11-15,Free,B
373,India,Mumbai,Mobile,Email Campaign,2025-07-16,2025-07,2025-07-25,Free,A
374,India,Mumbai,Mobile,Organic Search,2025-06-02,2025-06,2025-06-08,Free,A
375,India,Hyderabad,Mobile,Google Ads,2025-06-24,2025-06,2025-07-07,Free,A
376,India,Bengaluru,Desktop,Organic Search,2025-07-07,2025-07,2025-07-21,Free,B
377,USA,Austin,Mobile,Organic Search,2025-02-12,2025-02,2025-02-12,Basic,B
378,USA,San Francisco,Mobile,Email Campaign,2025-06-24,2025-06,2025-07-08,Free,A
379,UK,London,Desktop,Email Campaign,2025-05-18,2025-05,2025-05-24,Free,B
380,Canada,Toronto,Mobile,Organic Search,2025-03-21,2025-03,2025-03-26,Basic,B
381,Germany,Berlin,Mobile,Organic Search,2025-10-05,2025-10,2025-10-14,Free,B
382,USA,New York,Mobile,Google Ads,2025-10-09,2025-10,,Free,B
383,USA,Austin,Mobile,Google Ads,2025-12-20,2025-12,2025-12-31,Free,A
384,Germany,Munich,Desktop,Google Ads,2025-05-13,2025-05,2025-05-14,Free,B
385,India,Hyderabad,Desktop,Google Ads,2025-08-05,2025-08,2025-08-17,Free,A
386,India,Bengaluru,Tablet,Email Campaign,2025-10-19,2025-10,2025-10-25,Free,B
387,India,Hyderabad,Tablet,Google Ads,2025-06-17,2025-06,2025-06-21,Free,B
388,India,Bengaluru,Desktop,Organic Search,2025-11-19,2025-11,2025-11-30,Free,A
389,India,Hyderabad,Desktop,Referral,2025-10-24,2025-10,2025-10-26,Free,B
390,UK,London,Desktop,Google Ads,2025-06-14,2025-06,2025-06-18,Free,A
391,India,Hyderabad,Mobile,Organic Search,2025-01-24,2025-01,2025-01-24,Free,B
392,USA,Austin,Desktop,Organic Search,2025-09-30,2025-09,2025-10-02,Free,A
393,Canada,Toronto,Desktop,Organic Search,2025-08-19,2025-08,2025-08-30,Free,A
394,Germany,Berlin,Desktop,Referral,2025-01-08,2025-01,2025-01-16,Free,A
395,India,Hyderabad,Desktop,Referral,2025-08-19,2025-08,,Free,B
396,India,Mumbai,Desktop,Organic Search,2025-02-19,2025-02,2025-02-28,Free,A
397,India,Mumbai,Mobile,Google Ads,2025-04-20,2025-04,2025-04-27,Basic,A
398,India,Bengaluru,Mobile,Referral,2025-08-26,2025-08,2025-09-01,Free,B
399,USA,Austin,Desktop,Organic Search,2025-10-26,2025-10,2025-11-02,Free,B
400,India,Mumbai,Mobile,Referral,2025-06-22,2025-06,2025-06-24,Free,A
401,India,Mumbai,Desktop,Organic Search,2025-09-17,2025-09,2025-09-25,Basic,B
402,India,Bengaluru,Desktop,Organic Search,2025-07-14,2025-07,2025-07-22,Free,B
403,India,Hyderabad,Desktop,Google Ads,2025-08-23,2025-08,,Free,B
404,India,Bengaluru,Mobile,Organic Search,2025-12-23,2025-12,2025-12-23,Basic,B
405,UK,Manchester,Mobile,Organic Search,2025-12-07,2025-12,2025-12-13,Free,A
406,India,Hyderabad,Desktop,Google Ads,2025-04-12,2025-04,2025-04-20,Pro,B
407,India,Hyderabad,Desktop,Email Campaign,2025-11-22,2025-11,2025-12-04,Free,B
408,India,Hyderabad,Desktop,Referral,2025-05-27,2025-05,2025-06-01,Free,B
409,India,Bengaluru,Desktop,Referral,2025-02-02,2025-02,2025-02-12,Pro,B
410,India,Hyderabad,Tablet,Organic Search,2025-01-10,2025-01,,Free,B
411,India,Hyderabad,Mobile,Organic Search,2025-02-08,2025-02,2025-02-10,Free,B
412,India,Hyderabad,Mobile,Organic Search,2025-09-06,2025-09,2025-09-12,Free,A
413,Germany,Munich,Desktop,Google Ads,2025-12-31,2025-12,2026-01-06,Basic,B
414,UK,London,Tablet,Organic Search,2025-10-05,2025-10,2025-10-07,Free,B
415,UK,London,Desktop,Referral,2025-04-15,2025-04,2025-04-27,Free,A
416,India,Bengaluru,Desktop,Referral,2025-03-05,2025-03,,Pro,A
417,USA,New York,Desktop,Referral,2025-05-10,2025-05,,Pro,B
418,India,Mumbai,Desktop,Referral,2025-09-05,2025-09,2025-09-18,Free,A
419,USA,Austin,Mobile,Referral,2025-11-15,2025-11,,Basic,A
420,India,Hyderabad,Desktop,Google Ads,2025-10-27,2025-10,2025-10-31,Free,B
421,India,Hyderabad,Mobile,Organic Search,2025-03-31,2025-03,2025-03-31,Free,A
422,India,Mumbai,Desktop,Google Ads,2025-05-11,2025-05,2025-05-18,Free,B
423,UK,Manchester,Desktop,Referral,2025-04-03,2025-04,,Pro,B
424,India,Bengaluru,Mobile,Google Ads,2025-07-19,2025-07,2025-07-27,Free,B
425,UK,London,Tablet,Organic Search,2025-04-29,2025-04,,Free,A
426,India,Bengaluru,Mobile,Email Campaign,2025-03-09,2025-03,2025-03-10,Free,B
427,Germany,Berlin,Mobile,Organic Search,2025-06-08,2025-06,2025-06-16,Free,B
428,USA,San Francisco,Mobile,Organic Search,2025-01-18,2025-01,2025-01-29,Free,B
429,USA,New York,Desktop,Referral,2025-10-10,2025-10,2025-10-16,Free,B
430,USA,Austin,Desktop,Google Ads,2025-07-02,2025-07,2025-07-12,Free,B
431,USA,Austin,Mobile,Referral,2025-02-11,2025-02,2025-02-15,Pro,A
432,UK,Manchester,Desktop,Referral,2025-08-09,2025-08,,Free,B
433,India,Mumbai,Mobile,Referral,2025-01-31,2025-01,,Free,B
434,Germany,Berlin,Tablet,Referral,2025-04-01,2025-04,2025-04-04,Basic,A
435,India,Bengaluru,Desktop,Google Ads,2025-10-17,2025-10,2025-10-17,Free,A
436,Canada,Vancouver,Mobile,Referral,2025-05-18,2025-05,2025-05-18,Basic,A
437,UK,Manchester,Desktop,Organic Search,2025-09-28,2025-09,2025-10-01,Free,B
438,USA,New York,Desktop,Organic Search,2025-09-29,2025-09,2025-10-13,Free,A
439,India,Bengaluru,Tablet,Organic Search,2025-01-21,2025-01,2025-02-02,Basic,A
440,India,Mumbai,Desktop,Google Ads,2025-07-10,2025-07,2025-07-15,Free,A
441,Canada,Toronto,Mobile,Organic Search,2025-12-09,2025-12,2025-12-18,Free,A
442,UK,London,Mobile,Organic Search,2025-11-18,2025-11,2025-11-27,Free,A
443,USA,Austin,Desktop,Organic Search,2025-09-07,2025-09,,Free,B
444,India,Bengaluru,Desktop,Google Ads,2025-11-06,2025-11,2025-11-19,Free,A
445,India,Mumbai,Desktop,Referral,2025-07-07,2025-07,2025-07-20,Basic,A
446,Germany,Munich,Mobile,Referral,2025-04-16,2025-04,2025-04-24,Free,A
447,India,Hyderabad,Mobile,Organic Search,2025-05-19,2025-05,2025-05-19,Free,B
448,Germany,Munich,Desktop,Google Ads,2025-06-09,2025-06,2025-06-10,Free,A
449,India,Mumbai,Desktop,Referral,2025-11-17,2025-11,2025-11-27,Free,A
450,USA,New York,Mobile,Organic Search,2025-02-05,2025-02,2025-02-06,Free,B
451,India,Hyderabad,Desktop,Organic Search,2025-12-27,2025-12,,Free,B
452,USA,Austin,Desktop,Organic Search,2025-09-17,2025-09,2025-09-18,Free,B
453,India,Hyderabad,Desktop,Referral,2025-08-14,2025-08,2025-08-15,Free,A
454,India,Mumbai,Desktop,Google Ads,2025-01-08,2025-01,2025-01-20,Free,B
455,India,Hyderabad,Desktop,Referral,2025-10-23,2025-10,2025-10-26,Free,B
456,USA,New York,Desktop,Organic Search,2025-07-28,2025-07,,Free,A
457,India,Bengaluru,Desktop,Google Ads,2025-01-03,2025-01,2025-01-09,Free,B
458,USA,New York,Desktop,Organic Search,2025-01-04,2025-01,2025-01-14,Free,B
459,India,Bengaluru,Desktop,Referral,2025-08-31,2025-08,2025-09-07,Basic,B
460,India,Mumbai,Mobile,Organic Search,2025-10-02,2025-10,2025-10-16,Free,B
461,India,Bengaluru,Desktop,Google Ads,2025-07-09,2025-07,2025-07-18,Free,B
462,Germany,Berlin,Desktop,Google Ads,2025-08-01,2025-08,2025-08-03,Basic,A
463,India,Hyderabad,Desktop,Organic Search,2025-05-13,2025-05,2025-05-19,Basic,A
464,India,Mumbai,Mobile,Organic Search,2025-02-18,2025-02,2025-02-19,Pro,A
465,Germany,Berlin,Mobile,Organic Search,2025-02-20,2025-02,,Free,A
466,India,Bengaluru,Desktop,Google Ads,2025-08-26,2025-08,2025-09-04,Free,A
467,Canada,Toronto,Desktop,Referral,2025-06-04,2025-06,2025-06-05,Basic,A
468,Canada,Vancouver,Desktop,Google Ads,2025-09-21,2025-09,2025-10-01,Free,B
469,India,Bengaluru,Mobile,Referral,2025-04-25,2025-04,2025-04-30,Free,B
470,India,Mumbai,Desktop,Organic Search,2025-09-16,2025-09,2025-09-16,Free,B
471,India,Hyderabad,Mobile,Organic Search,2025-03-23,2025-03,2025-04-02,Free,A
472,Germany,Munich,Mobile,Google Ads,2025-11-28,2025-11,2025-12-03,Basic,A
473,Canada,Toronto,Mobile,Referral,2025-03-24,2025-03,2025-04-06,Free,A
474,UK,London,Desktop,Organic Search,2025-08-30,2025-08,,Basic,B
475,India,Mumbai,Desktop,Organic Search,2025-01-03,2025-01,2025-01-08,Free,B
476,USA,New York,Mobile,Referral,2025-10-18,2025-10,2025-10-30,Free,A
477,USA,San Francisco,Mobile,Email Campaign,2025-10-02,2025-10,2025-10-12,Free,A
478,India,Hyderabad,Mobile,Organic Search,2025-08-08,2025-08,2025-08-20,Free,B
479,Germany,Berlin,Mobile,Organic Search,2025-02-16,2025-02,2025-02-19,Free,B
480,Germany,Munich,Desktop,Organic Search,2025-03-10,2025-03,2025-03-24,Free,B
481,USA,Austin,Mobile,Organic Search,2025-04-24,2025-04,2025-04-30,Pro,B
482,India,Bengaluru,Desktop,Organic Search,2025-10-05,2025-10,,Free,B
483,USA,New York,Mobile,Google Ads,2025-04-14,2025-04,2025-04-17,Pro,A
484,UK,London,Mobile,Google Ads,2025-08-29,2025-08,2025-09-05,Free,A
485,Germany,Berlin,Desktop,Organic Search,2025-06-30,2025-06,,Free,A
486,USA,New York,Desktop,Organic Search,2025-06-30,2025-06,2025-07-13,Free,B
487,Canada,Vancouver,Mobile,Referral,2025-01-11,2025-01,,Free,B
488,India,Mumbai,Desktop,Google Ads,2025-05-30,2025-05,2025-06-12,Basic,A
489,India,Mumbai,Desktop,Google Ads,2025-12-04,2025-12,2025-12-05,Basic,A
490,Germany,Berlin,Desktop,Google Ads,2025-03-07,2025-03,,Free,A
491,UK,Manchester,Desktop,Organic Search,2025-04-14,2025-04,2025-04-14,Free,A
492,India,Hyderabad,Mobile,Google Ads,2025-09-28,2025-09,,Free,B
493,USA,New York,Desktop,Google Ads,2025-07-09,2025-07,2025-07-11,Free,B
494,Germany,Berlin,Desktop,Google Ads,2025-09-04,2025-09,,Free,B
495,Canada,Vancouver,Desktop,Google Ads,2025-10-22,2025-10,2025-10-24,Free,B
496,Germany,Munich,Desktop,Organic Search,2025-08-10,2025-08,2025-08-15,Pro,B
497,Canada,Vancouver,Mobile,Email Campaign,2025-02-23,2025-02,2025-02-24,Free,A
498,India,Mumbai,Mobile,Organic Search,2025-01-26,2025-01,2025-02-02,Free,B
499,Canada,Vancouver,Desktop,Organic Search,2025-07-23,2025-07,,Basic,B
500,India,Hyderabad,Desktop,Organic Search,2025-02-03,2025-02,2025-02-14,Free,A
501,Germany,Munich,Mobile,Google Ads,2025-02-27,2025-02,,Free,B
502,USA,San Francisco,Mobile,Organic Search,2025-08-02,2025-08,2025-08-16,Free,A
503,India,Hyderabad,Tablet,Organic Search,2025-06-15,2025-06,2025-06-25,Pro,A
504,India,Mumbai,Desktop,Organic Search,2025-08-20,2025-08,2025-09-01,Free,A
505,India,Mumbai,Mobile,Google Ads,2025-08-15,2025-08,2025-08-19,Pro,B
506,USA,Austin,Mobile,Google Ads,2025-06-08,2025-06,2025-06-08,Free,A
507,USA,San Francisco,Desktop,Organic Search,2025-03-13,2025-03,2025-03-17,Pro,B
508,USA,New York,Mobile,Referral,2025-10-23,2025-10,2025-10-28,Free,A
509,India,Hyderabad,Desktop,Referral,2025-04-15,2025-04,,Basic,A
510,USA,San Francisco,Desktop,Email Campaign,2025-07-29,2025-07,2025-08-08,Basic,B
511,India,Bengaluru,Desktop,Referral,2025-12-25,2025-12,2025-12-30,Free,A
512,India,Mumbai,Desktop,Organic Search,2025-08-05,2025-08,2025-08-11,Pro,B
513,UK,Manchester,Mobile,Organic Search,2025-12-24,2025-12,2025-12-27,Basic,A
514,UK,Manchester,Desktop,Organic Search,2025-06-29,2025-06,2025-07-11,Free,A
515,Germany,Berlin,Desktop,Organic Search,2025-10-13,2025-10,2025-10-13,Free,A
516,Germany,Berlin,Desktop,Google Ads,2025-12-25,2025-12,2025-12-30,Free,A
517,India,Bengaluru,Desktop,Organic Search,2025-01-27,2025-01,2025-02-09,Free,B
518,USA,New York,Mobile,Organic Search,2025-09-20,2025-09,2025-09-22,Basic,A
519,India,Bengaluru,Desktop,Organic Search,2025-10-10,2025-10,,Free,B
520,India,Bengaluru,Desktop,Google Ads,2025-09-16,2025-09,2025-09-30,Basic,B
521,UK,Manchester,Mobile,Organic Search,2025-04-06,2025-04,2025-04-06,Free,B
522,India,Hyderabad,Desktop,Organic Search,2025-04-15,2025-04,2025-04-24,Basic,B
523,India,Bengaluru,Desktop,Organic Search,2025-03-22,2025-03,2025-03-26,Free,B
524,USA,San Francisco,Mobile,Organic Search,2025-06-04,2025-06,2025-06-14,Basic,A
525,India,Bengaluru,Desktop,Organic Search,2025-02-08,2025-02,,Basic,A
526,India,Hyderabad,Mobile,Organic Search,2025-03-19,2025-03,2025-03-31,Basic,A
527,India,Mumbai,Desktop,Email Campaign,2025-09-02,2025-09,2025-09-11,Free,B
528,USA,New York,Desktop,Google Ads,2025-05-16,2025-05,2025-05-23,Free,B
529,UK,Manchester,Mobile,Referral,2025-12-02,2025-12,2025-12-12,Free,A
530,India,Bengaluru,Desktop,Email Campaign,2025-05-29,2025-05,,Pro,B
531,India,Mumbai,Mobile,Organic Search,2025-09-04,2025-09,,Free,A
532,USA,San Francisco,Desktop,Referral,2025-03-26,2025-03,2025-04-05,Basic,A
533,India,Hyderabad,Desktop,Google Ads,2025-06-10,2025-06,2025-06-13,Free,A
534,Germany,Munich,Mobile,Organic Search,2025-06-20,2025-06,2025-06-30,Free,A
535,UK,London,Desktop,Email Campaign,2025-08-13,2025-08,,Free,A
536,India,Hyderabad,Desktop,Organic Search,2025-11-22,2025-11,2025-12-03,Free,A
537,UK,Manchester,Mobile,Google Ads,2025-05-08,2025-05,,Free,B
538,USA,Austin,Tablet,Organic Search,2025-11-30,2025-11,,Free,A
539,USA,New York,Desktop,Organic Search,2025-08-06,2025-08,,Basic,A
540,India,Hyderabad,Desktop,Organic Search,2025-08-27,2025-08,,Free,A
541,USA,New York,Mobile,Google Ads,2025-10-15,2025-10,2025-10-25,Free,B
542,India,Hyderabad,Desktop,Referral,2025-10-09,2025-10,,Free,B
543,Germany,Munich,Desktop,Referral,2025-01-24,2025-01,,Free,B
544,UK,Manchester,Mobile,Google Ads,2025-02-23,2025-02,2025-03-04,Pro,B
545,India,Bengaluru,Mobile,Organic Search,2025-12-13,2025-12,2025-12-26,Free,A
546,India,Hyderabad,Desktop,Referral,2025-05-03,2025-05,2025-05-11,Free,B
547,India,Mumbai,Desktop,Organic Search,2025-02-05,2025-02,2025-02-06,Free,A
548,India,Mumbai,Desktop,Email Campaign,2025-11-20,2025-11,,Free,A
549,India,Hyderabad,Mobile,Google Ads,2025-10-19,2025-10,2025-10-20,Basic,B
550,India,Mumbai,Mobile,Google Ads,2025-07-08,2025-07,,Basic,B
551,UK,Manchester,Desktop,Referral,2025-12-13,2025-12,2025-12-15,Basic,B
552,India,Bengaluru,Desktop,Organic Search,2025-09-06,2025-09,2025-09-18,Free,B
553,USA,San Francisco,Desktop,Google Ads,2025-08-25,2025-08,2025-08-29,Basic,A
554,India,Hyderabad,Mobile,Google Ads,2025-10-14,2025-10,2025-10-19,Free,B
555,India,Bengaluru,Mobile,Google Ads,2025-03-11,2025-03,2025-03-17,Free,A
556,USA,Austin,Mobile,Referral,2025-11-05,2025-11,2025-11-08,Basic,A
557,UK,London,Desktop,Google Ads,2025-12-03,2025-12,2025-12-17,Free,B
558,USA,New York,Mobile,Organic Search,2025-06-17,2025-06,,Free,B
559,India,Bengaluru,Mobile,Organic Search,2025-04-24,2025-04,2025-04-24,Free,A
560,India,Bengaluru,Mobile,Referral,2025-07-07,2025-07,,Free,A
561,India,Mumbai,Mobile,Organic Search,2025-03-28,2025-03,2025-03-29,Free,B
562,Germany,Munich,Mobile,Google Ads,2025-02-11,2025-02,2025-02-19,Free,A
563,Canada,Toronto,Mobile,Google Ads,2025-01-07,2025-01,2025-01-19,Free,A
564,UK,Manchester,Desktop,Google Ads,2025-08-25,2025-08,2025-08-31,Free,B
565,Canada,Vancouver,Desktop,Organic Search,2025-05-01,2025-05,2025-05-10,Free,A
566,UK,London,Tablet,Organic Search,2025-07-23,2025-07,2025-07-29,Free,B
567,UK,Manchester,Desktop,Email Campaign,2025-09-14,2025-09,,Free,B
568,Germany,Munich,Mobile,Referral,2025-03-11,2025-03,2025-03-18,Basic,B
569,USA,San Francisco,Desktop,Google Ads,2025-09-26,2025-09,2025-09-29,Pro,A
570,Germany,Munich,Desktop,Organic Search,2025-11-08,2025-11,,Free,B
571,USA,Austin,Desktop,Google Ads,2025-08-11,2025-08,2025-08-24,Free,B
572,India,Bengaluru,Desktop,Google Ads,2025-04-07,2025-04,2025-04-09,Free,B
573,USA,New York,Desktop,Google Ads,2025-12-06,2025-12,,Basic,B
574,India,Mumbai,Mobile,Referral,2025-11-24,2025-11,2025-11-28,Free,A
575,UK,Manchester,Mobile,Referral,2025-11-19,2025-11,,Basic,A
576,India,Hyderabad,Mobile,Google Ads,2025-04-28,2025-04,2025-05-11,Free,A
577,India,Hyderabad,Desktop,Referral,2025-08-09,2025-08,2025-08-23,Basic,B
578,Germany,Munich,Mobile,Organic Search,2025-10-26,2025-10,2025-11-09,Free,A
579,India,Bengaluru,Desktop,Referral,2025-01-12,2025-01,2025-01-20,Free,B
580,Canada,Toronto,Desktop,Organic Search,2025-05-08,2025-05,2025-05-10,Free,A
581,India,Hyderabad,Tablet,Referral,2025-06-08,2025-06,2025-06-14,Basic,B
582,UK,Manchester,Desktop,Organic Search,2025-10-19,2025-10,,Basic,B
583,India,Mumbai,Desktop,Google Ads,2025-09-06,2025-09,,Free,B
584,UK,London,Desktop,Google Ads,2025-02-03,2025-02,2025-02-07,Free,A
585,India,Bengaluru,Mobile,Organic Search,2025-04-08,2025-04,2025-04-18,Free,A
586,UK,Manchester,Mobile,Organic Search,2025-03-24,2025-03,2025-03-27,Free,B
587,India,Bengaluru,Mobile,Referral,2025-07-04,2025-07,,Basic,B
588,USA,New York,Mobile,Google Ads,2025-10-13,2025-10,2025-10-19,Free,B
589,Canada,Toronto,Desktop,Referral,2025-11-06,2025-11,2025-11-18,Basic,A
590,India,Bengaluru,Tablet,Referral,2025-11-03,2025-11,2025-11-11,Free,A
591,USA,San Francisco,Desktop,Email Campaign,2025-05-08,2025-05,,Free,B
592,UK,Manchester,Desktop,Organic Search,2025-08-02,2025-08,2025-08-06,Free,A
593,USA,New York,Desktop,Google Ads,2025-04-18,2025-04,2025-04-29,Free,A
594,USA,New York,Tablet,Email Campaign,2025-01-13,2025-01,2025-01-26,Free,A
595,Canada,Vancouver,Desktop,Google Ads,2025-04-26,2025-04,,Free,B
596,India,Mumbai,Mobile,Google Ads,2025-11-10,2025-11,2025-11-23,Pro,A
597,Germany,Berlin,Mobile,Organic Search,2025-01-14,2025-01,2025-01-20,Free,A
598,India,Bengaluru,Desktop,Referral,2025-11-08,2025-11,,Basic,B
599,UK,Manchester,Desktop,Organic Search,2025-08-15,2025-08,,Pro,B
600,Canada,Vancouver,Desktop,Google Ads,2025-12-18,2025-12,2025-12-26,Free,B
601,UK,London,Desktop,Organic Search,2025-02-07,2025-02,2025-02-12,Free,A
602,Germany,Munich,Desktop,Google Ads,2025-03-06,2025-03,2025-03-10,Free,A
603,UK,Manchester,Desktop,Organic Search,2025-03-19,2025-03,2025-03-25,Free,B
604,India,Mumbai,Desktop,Organic Search,2025-04-15,2025-04,2025-04-27,Free,B
605,USA,Austin,Mobile,Google Ads,2025-02-05,2025-02,2025-02-10,Free,B
606,Canada,Toronto,Desktop,Email Campaign,2025-07-03,2025-07,2025-07-13,Free,A
